Date,Temperature (°C),Humidity (%),Wind Speed (km/h),Air Quality Index (AQI),Impact Score
2020-03-16,28.21902504375224,,3.4192806851556163,51.51152745340076,513.5999662067977
2020-03-17,20.87047068238171,65.54463288297141,19.290070976510727,70.97728283750725,489.9517772440897
2020-03-18,17.009926495341325,58.39046783993657,10.859018635173827,49.41567188292029,
2020-03-19,20.917607765355022,66.71575388715416,4.907560678056811,65.50230243178171,388.1220664373965
2020-03-20,0.12431085399107289,36.43685771897251,,29.089410286518937,1000.0
2020-03-21,17.80328112162488,43.09848796635292,18.965878441093388,49.474784134602956,306.4907263689208
2020-03-22,23.571125715117464,42.091124904014166,14.389714339393613,37.50979089822845,
2020-03-23,34.77894044741516,62.1441464214556,12.710758069087554,64.93961680209419,451.4472234365475
2020-03-24,14.817297817263526,85.98772499227638,14.203188839270467,,703.2538476124718
2020-03-25,11.915063971068124,93.46950219288948,13.147086187996086,63.80147352673225,1000.0
2020-03-26,14.982429564154636,69.57076652161136,8.259764440299165,71.75420852315732,635.4519487591324
2020-03-27,29.15402117702074,67.51266712416685,11.426596615047842,63.83237150242777,344.33998416064503
2020-03-28,23.287511096596845,,17.606399525069072,55.46236868587288,777.2955357489968
2020-03-29,14.702397962329613,51.859893003989676,16.6083927068825,30.035754829771896,495.4839415725546
2020-03-30,25.13267433113356,48.183243721376414,15.840299029834101,49.94427778666198,
2020-03-31,20.970775493480403,50.68728602623326,10.024257590733104,39.338191959683336,226.10120982787066
2020-04-01,29.686449905328892,57.47784272122816,14.092484189321665,,148.36417657512618
2020-04-02,,52.91864133454309,4.114674767785726,,274.0341326534833
2020-04-03,16.723378534022316,30.310502844363185,15.89238331942695,,1000.0
2020-04-04,16.078918468678424,71.218653841763,22.144288539067837,10.8532282173202,1000.0
2020-04-05,5.364850518678814,43.9088546139029,7.629339339789471,36.63713903344466,706.0052519565932
2020-04-06,22.961202770645762,63.588702961667245,12.070361633411224,53.86758903848318,45.188536725543614
2020-04-07,22.610552721798893,91.1112400462496,16.64553389355065,23.036459091450197,1000.0
2020-04-08,20.051134566424608,,21.264213172137417,50.31364472943249,229.52666055663443
2020-04-09,17.654128666248532,22.045687158805052,12.758876918499253,88.0053684862193,1000.0
2020-04-10,5.846292579495858,55.70993667179834,,70.46113110504479,649.3702261622645
2020-04-11,15.79354677234641,76.51439452497857,5.155384287919585,82.87083018241059,1000.0
2020-04-12,16.572854834732304,89.37521181330891,15.517190646540532,57.82255753865452,936.1082856710108
2020-04-13,11.97722730778381,41.55675608321375,25.21038020071872,73.35019645972892,1000.0
2020-04-14,18.38714288333991,67.45048834854782,16.38679230982338,35.52070539064425,269.68425000571165
2020-04-15,24.040508568145384,53.0203431482992,14.888605104081433,37.113194659560314,231.12347996197175
2020-04-16,38.8618590121053,58.410774685437964,16.61041155383493,0.0,1000.0
2020-04-17,21.74577812831839,99.66515020525551,14.94453998025699,73.72290948084597,1000.0
2020-04-18,22.57550390722764,37.4554450740727,10.934928138699352,80.80647959639772,1000.0
2020-04-19,19.255540842338327,63.8060949224186,19.116399578388528,38.936455093054605,154.38734939284163
2020-04-20,0.8122878470095856,67.01539757648149,16.12880761555877,44.9209658720553,444.4548951278889
2020-04-21,19.73486124550783,76.2867948740902,15.088066259668286,34.92275772618077,492.6609760793583
2020-04-22,20.602302099410263,61.46974730206343,10.123169863608751,57.653071029549835,84.8758933134256
2020-04-23,44.63242112485286,64.62075809256153,21.517539659673794,72.49865090606482,1000.0
2020-04-24,18.076390352188774,,18.32351372666555,15.14456052237918,1000.0
2020-04-25,23.015473423336125,64.0369041186766,12.235395813163489,58.18877061284505,100.08867528990324
2020-04-26,19.652882302947567,54.85211586753884,20.009124268409685,44.46656456561709,82.3314353797076
2020-04-27,8.31321962380468,69.32357834784077,12.512145808073964,52.26788783933379,234.8426825018312
2020-04-28,31.428228145150207,,11.089982537444815,,260.9004876390962
2020-04-29,27.519330326867742,65.6565059085328,11.201484412598564,46.23595122454358,117.13317150956603
2020-04-30,27.91031947043047,59.56105779472532,6.144657234559544,47.92826293188439,145.47501435668565
2020-05-01,10.90612545205261,76.89075376158252,17.35771190209103,45.722496648907224,391.8519572600909
2020-05-02,34.02794310936099,59.229094146172706,5.84427560830825,69.40632403576564,657.810185432688
2020-05-03,5.981489372077192,33.40451297689678,8.857780843671186,58.37519920254993,1000.0
2020-05-04,25.868570938002705,78.92882251070988,4.622059954607334,54.41167075474721,519.9049249303836
2020-05-05,41.90455625809979,,14.569651536045535,24.580965578154345,1000.0
2020-05-06,,50.1935049202677,14.24839769864064,42.42840513573692,252.17752169709848
2020-05-07,14.33702270397228,51.065080589347616,13.36651893406818,67.97338320678348,437.6128610208224
2020-05-08,,80.61657139756227,9.787111526647118,50.753931462478455,453.7786745328959
2020-05-09,14.965243458838007,,9.1388312328168,63.190629391782764,1000.0
2020-05-10,4.493365689338674,100.0,17.32184931773287,,1000.0
2020-05-11,20.685629748060272,75.84085213599077,,70.77212138417633,690.4613970824028
2020-05-12,9.376962862738951,63.348583711937394,16.581791607680724,51.86316675399485,130.0353859388007
2020-05-13,24.735924306351816,59.1765899907557,10.573756569378887,39.78021659608546,147.14258680886127
2020-05-14,10.80575765766197,64.28331112286486,15.905313713855412,0.0,1000.0
2020-05-15,35.499344050175395,67.81683642569007,21.516390186580317,46.63230155054295,355.13733160193823
2020-05-16,12.167467076637628,69.67823378925085,17.930829001963918,43.47975008366302,206.12019888519765
2020-05-17,16.779384837943244,68.33406699005172,12.937930908917599,57.807323887907515,145.0354698438284
2020-05-18,28.135172173696695,61.34371021882873,16.285994851779638,46.92189546050625,79.11509376272953
2020-05-19,,57.03992369539011,,43.592298811264115,202.77137595607445
2020-05-20,22.274599346041295,57.730900745197324,,14.412021389855589,1000.0
2020-05-21,33.07142754282428,57.07637579470978,13.371944739257483,31.20064341699867,535.476168367931
2020-05-22,,77.00655145300597,14.178323970573045,59.533020816011145,639.1766646391187
2020-05-23,21.846338585323043,68.90335083421293,16.060466765370876,84.31815262265388,1000.0
2020-05-24,22.598827942484235,15.894170480035797,10.033206502090247,48.049492325087535,1000.0
2020-05-25,27.818228717773103,69.83851164794642,9.920605865050108,56.556221471482466,226.7052964914805
2020-05-26,7.6304928912191805,62.92104292078162,8.057287230843944,69.0495631390561,572.6243142431154
2020-05-27,6.795433869157236,59.71936865331154,,33.78212127599501,501.4806011608158
2020-05-28,25.219415656168977,54.17222320366671,8.913586538897604,57.336280865708844,152.07072793979665
2020-05-29,22.96984673233186,76.86169079979021,15.797312534020646,35.19019787335683,513.1025525485031
2020-05-30,22.504928503458764,74.21289693184286,10.53606242254058,67.29648876982023,527.3763684626
2020-05-31,23.464482094969757,48.40683498264586,17.56807232115548,53.028060959034654,162.16825992428457
2020-06-01,13.199752784215093,66.10578430686803,15.173568743762809,,119.18348441412249
2020-06-02,22.322536971610035,45.42514898188071,,34.34802805162822,
2020-06-03,22.93072473298681,39.305727528166045,18.274877921108448,64.1406471922157,647.5247890119265
2020-06-04,12.85648581973632,50.59924163115052,19.05399322795855,91.69425842462033,1000.0
2020-06-05,38.65774511144757,72.93590208574138,10.030686625825734,29.84176609143588,946.4974851387652
2020-06-06,24.738329209117875,74.2968756806413,17.10095771447496,43.20481984704952,277.44091455075636
2020-06-07,8.086965027973514,67.6962813014594,10.717508812954005,54.632149483361836,240.9496877192555
2020-06-08,26.565536086338298,70.87643680271995,15.488351883741677,65.72812423991633,409.01552129316894
2020-06-09,10.253183297726785,67.74267430672438,8.677507965225171,38.80907429421062,320.16016493001075
2020-06-10,27.87084603742452,50.37777607165572,6.034467737327116,0.0,1000.0
2020-06-11,31.58595579007404,66.47883817010911,13.085914051935157,77.1837898832805,918.8318730389353
2020-06-12,11.793176816482895,72.00614287841523,14.38135526862582,65.21012239168286,443.229958056064
2020-06-13,29.633761292443218,,13.01160153192698,15.141049390266701,
2020-06-14,24.12780926936498,77.83370057211964,9.079847208887202,37.84862416440888,517.7838292281842
2020-06-15,28.2206015999449,70.62455770801596,13.000504689344314,81.36364859054652,1000.0
2020-06-16,38.967929826539475,65.27172311312374,16.34647376290367,78.95592836915732,1000.0
2020-06-17,17.546118839971296,76.05225357474642,14.775534849387315,,616.1647990492345
2020-06-18,12.462638356425105,,15.912505152996067,46.477751320802746,70.20898182662029
2020-06-19,11.104855703744768,46.771880231584234,11.649423997728835,51.6597483762502,268.0878688782145
2020-06-20,11.841897150345616,57.553995540843545,20.858589573580797,47.38148389747747,113.71727829059164
2020-06-21,19.22898290585896,48.82646032790326,9.119133317226098,72.56479566537675,669.1970525241428
2020-06-22,23.411519748166437,49.87232587538428,17.437801485433592,32.4831518700978,426.9910946549809
2020-06-23,22.76690799330019,57.83221993926723,20.90945546479981,33.8840069023159,307.00194765015283
2020-06-24,28.27183249036024,48.11370118500058,17.40454046374448,70.20549173672032,623.7510234324935
2020-06-25,20.13001891877907,55.38057705541439,13.98737886467585,49.11277088976877,23.168550317951322
2020-06-26,34.53534077157317,31.595779995693213,12.358514766685104,77.56934710907616,1000.0
2020-06-27,17.35343166762044,,20.18043825523128,36.56975586038909,224.44891836487216
2020-06-28,47.20169166589619,60.01808213043336,7.8851253736916345,48.9044327932235,791.7540649025781
2020-06-29,26.25667347765006,47.74367053397714,10.149378698101781,31.551740303120933,553.2303878435512
2020-06-30,11.428424435837174,69.88868502648607,13.012211172541393,50.14725362847134,175.23098725887036
2020-07-01,9.291075019388877,74.06355206439838,21.18826878755999,20.42906126002402,1000.0
2020-07-02,24.824724152431852,35.88660203446538,16.89883818020448,40.24733158090074,703.4540523188065
2020-07-03,17.76537214674149,48.55912832150679,10.159771207448774,21.274922701437646,984.4449869789311
2020-07-04,27.14000494092092,48.46286475319053,13.448461473075481,63.87846466382516,379.1042134851234
2020-07-05,24.73237624573545,45.90145348336703,11.928384279518529,64.33178679519304,435.9993346900433
2020-07-06,19.27171087343127,72.44212262897622,11.451055038832324,15.394745390313098,1000.0
2020-07-07,11.53206281931595,57.09260791840795,,76.67771491001146,815.8149808282503
2020-07-08,,56.03227738034084,8.141284353682472,99.94830252839708,1000.0
2020-07-09,15.534850479329789,29.942064533898698,23.043904278671867,50.92012773472682,988.9680758189012
2020-07-10,,69.53127045313839,19.141148450923115,37.1777147955071,345.74711430067896
2020-07-11,22.14093744130204,41.41112407719791,20.45430835301849,106.48661182006093,1000.0
2020-07-12,7.542612212880119,60.89898945399492,12.685302439873709,,857.2236771176842
2020-07-13,21.73180925851182,64.16065406937288,14.250296404604454,50.402129337381965,21.033969077788647
2020-07-14,23.853173797288367,80.40987893757976,7.83424092737644,53.59244545263847,495.66387397584134
2020-07-15,11.16142563798867,40.367694013213324,12.376687964665985,76.9029524090483,1000.0
2020-07-16,21.53725105945528,14.707317662687622,17.468274238215756,57.194779502535766,1000.0
2020-07-17,20.58208718446,62.75774317130542,21.48031530890698,40.027322084230974,149.39276420371567
2020-07-18,8.570297021693769,87.0076677226628,9.464215915987742,30.976312592240877,1000.0
2020-07-19,23.577873603482832,78.58419529409156,13.17247031507367,43.16356359507729,408.25022171927344
2020-07-20,25.607845263682343,63.14489122911939,14.243503898837389,29.861452781097118,447.4716397834518
2020-07-21,30.83051243175277,52.62545721551929,8.021053989037574,50.95650639569366,221.30447272341902
2020-07-22,30.53802052034903,72.10683894955966,17.956746208792,38.71607640279027,393.69470572874445
2020-07-23,6.223306320429089,45.39680700443297,11.380048341286955,20.119244134204987,1000.0
2020-07-24,10.621749600848773,67.14536654034329,14.02304824411488,75.10291576749808,770.1186583084681
2020-07-25,25.150352672086598,67.5820523874994,12.740253140440611,40.04654953141921,188.1912831534346
2020-07-26,25.137859509122087,75.90314861248319,11.053307471401627,24.63726390049375,938.1525004946941
2020-07-27,25.15047686306048,100.0,14.964775072597227,46.63481731024917,1000.0
2020-07-28,50.0,65.88623950768151,13.921952107159889,51.36743131935317,937.6798712141957
2020-07-29,,52.36554561438752,13.140710588606673,15.07066548841933,1000.0
2020-07-30,31.355656401805987,59.616385317120084,11.357691891598286,56.63295334251526,186.36057094131158
2020-07-31,29.540017634932024,33.46386142666323,16.597623353914777,29.056848626194707,1000.0
2020-08-01,26.51391251305798,49.579303033664125,23.268086342461423,84.22057618381575,1000.0
2020-08-02,16.847307553596544,53.86076342830344,15.699436164195637,60.479210241534695,157.93275357893626
2020-08-03,,52.138674030981115,19.980591074555644,42.00200019781367,208.17816204450241
2020-08-04,12.271747854624282,62.28532308050583,8.048890374232688,35.09664459365299,335.3765102021247
2020-08-05,17.63181393259991,47.66370101426699,15.788807196468847,47.90064584872752,
2020-08-06,15.146364521708964,76.81546000986707,9.513158405144667,62.255814831665795,486.6279005746779
2020-08-07,20.818741393863224,60.00310597377295,7.615375362340493,49.49011742829601,55.46300839315346
2020-08-08,43.146585666735085,59.860495182920786,11.303142962704818,45.656823857262864,568.3138205825344
2020-08-09,1.3273480740825185,55.081579252306234,20.959496672067864,51.16740581635791,409.73722952226854
2020-08-10,26.862601903745134,62.32786025788469,19.750079143348227,37.92282137526091,220.9357336714519
2020-08-11,3.8728412881034835,72.37647397001452,16.215023610272,43.13588146313925,461.8547617107404
2020-08-12,15.280681342105666,46.9930467643365,,8.284151221899918,1000.0
2020-08-13,30.88950596967366,50.12825266387115,14.018596743060316,69.47452461704735,596.2529971446404
2020-08-14,20.642800190954627,55.44410956835003,16.50850004450868,55.975955606435235,59.15694750505847
2020-08-15,9.22255222070694,39.811936147901775,15.87768114789299,34.5308831193314,763.775203996937
2020-08-16,12.846962907400318,47.71113210417754,5.781032082596271,87.97469962710477,1000.0
2020-08-17,26.795977489346757,52.85668689683011,10.54841075990064,51.740329607847734,120.05762603214632
2020-08-18,12.696333682828634,73.11583771069091,14.679611179256417,29.277128560496063,654.9087902204308
2020-08-19,22.164585895819748,63.938419935028875,17.68145454758595,67.13474842940917,320.9863859149241
2020-08-20,20.455718399038137,62.90384867051316,,57.96096433018525,192.59140459217474
2020-08-21,13.48399652394183,72.76346943251959,14.189380122600708,57.891599709684385,268.2989038183895
2020-08-22,41.439440893253256,57.93942317400905,15.715243849394762,41.48488790696819,536.9143103921044
2020-08-23,26.33919022318011,65.85697274893334,19.248059942581065,59.00991447556069,173.7140346000901
2020-08-24,-0.2514258665760707,58.451673706012556,,44.76483419557811,451.92581574275096
2020-08-25,21.864543147694278,63.980435240994424,17.912856594044026,61.11882903291684,151.4334784580643
2020-08-26,13.38213535231612,51.25862013582627,11.000297466490329,11.901110919787222,1000.0
2020-08-27,28.52433334796224,23.417742625853563,5.459989314383462,41.32253074041622,1000.0
2020-08-28,12.074792615672994,57.985812567205436,13.034736214692995,,1000.0
2020-08-29,18.85263558533101,81.3412220414991,20.0081591260428,34.658650891993986,717.2028536100981
2020-08-30,,73.89323103362389,21.96727263762216,37.923234050136266,412.91424756160507
2020-08-31,28.657551941701215,74.48096226886756,18.552745511488926,41.0407732310005,377.5412188233823
2020-09-01,7.997035929442237,78.54196082709326,17.14670411400867,25.703877282227133,1000.0
2020-09-02,16.654987641590516,61.32986386442156,16.898198241929826,,1000.0
2020-09-03,15.250546888390438,62.959735611083936,12.219406266196097,45.38827202952774,60.317076133001855
2020-09-04,13.466707674262882,50.73522156848475,,52.71718848163314,136.32603324230692
2020-09-05,37.65454240281097,55.25890715959425,23.345347629131656,48.94989862922696,404.9083687139498
2020-09-06,24.049817109609556,69.23656724656712,10.287209971040618,47.10242876104226,132.32150206353685
2020-09-07,7.391160456649548,78.05826655753225,23.07389395354926,50.86081741700775,551.0125958914289
2020-09-08,,57.90830586478501,13.389859227539707,70.45682943101528,509.6966634172032
2020-09-09,41.22156197012633,53.24716102722883,,46.19107628141566,
2020-09-10,,60.00791938284896,7.965924952512308,38.51834845825461,287.90504804087277
2020-09-11,4.806300340459867,69.01810123393672,17.929521005823247,44.37749030223827,352.36936783482525
2020-09-12,15.157659271337486,38.34217775799687,11.31614932026189,61.58693519513552,640.3373510455463
2020-09-13,32.669111491866225,25.557285702941428,7.923664040379062,78.24053757086499,1000.0
2020-09-14,12.923305343812192,51.74194725762625,16.092670212054728,37.43712521661644,277.29479336803
2020-09-15,,41.689313611287616,20.047358942979844,51.97867574057767,384.3697944914107
2020-09-16,27.746340534293367,52.37789703529034,10.775292807032518,56.767148838719194,181.74469954956197
2020-09-17,,57.78329521773793,7.504920197707994,30.14843986542354,541.0944510251311
2020-09-18,19.404746439382,53.2012738646548,14.540776178325224,50.40834334425836,46.95463467004795
2020-09-19,-12.412673400690728,81.78701301706118,14.562823356114095,20.6865228531581,1000.0
2020-09-20,9.756123586657102,64.90117146903481,17.741598137772492,14.618993925212024,1000.0
2020-09-21,17.474318486068398,64.50711539416243,19.747972856822443,57.33492815784514,103.03757361598393
2020-09-22,7.522168180351505,69.33310716065102,,42.32250517338434,301.8353570984792
2020-09-23,36.32411303931635,42.917503233288464,24.277516573971315,54.04560815242438,660.7276214083632
2020-09-24,5.698586220393674,,16.12117372267646,49.642100459832996,448.8600527128284
2020-09-25,15.599555133030162,58.863535701968104,13.267867469965502,30.471999026724053,404.9985712418124
2020-09-26,21.307405772860914,70.05720925861819,6.94216320448586,49.09491396071327,168.60468248819873
2020-09-27,34.412732890661154,43.92214150439767,13.686702398419161,25.337973899702895,1000.0
2020-09-28,5.641378488205607,36.693618509759034,13.318065272944319,77.819447160028,1000.0
2020-09-29,31.631637521549596,72.26834487037543,19.80152398140735,22.880593102800724,1000.0
2020-09-30,20.10233061019587,65.64614289146274,,46.084294580628374,52.56942759914495
2020-10-01,10.18491348952049,46.46922668463735,9.103154391836913,,748.7225631466524
2020-10-02,24.62103474263271,46.95505378087958,15.861271932055187,61.40842346721591,322.4184993006315
2020-10-03,21.990596955734702,76.88152176622154,18.357655858645266,43.37137257436994,344.1608077965017
2020-10-04,13.997831228412053,42.15882160699008,22.640156796939163,39.626665607575795,520.3117387126961
2020-10-05,20.69802084990019,84.64009429883944,19.437519837070298,67.06403090103109,918.4942130583318
2020-10-06,16.1468640313824,46.49068898028197,18.80423327155739,50.58861183355104,212.16679569515017
2020-10-07,21.13517345251248,69.57587888412574,15.300429973075818,60.33288891871935,199.84492674604985
2020-10-08,26.621306745210468,55.07072286376523,16.941560027117248,30.373481269650703,457.10936891162777
2020-10-09,35.86016816145352,69.04781146623515,21.247524503530794,21.90366112144986,
2020-10-10,7.621845011731509,51.838289968287114,,52.14415924080267,268.8370401860941
2020-10-11,41.330333746562665,57.558106408915584,13.25280336391522,43.62307289010538,504.66387749998415
2020-10-12,0.47912200477498246,60.61378763093582,11.137156256218796,62.52869344907889,553.3311342902119
2020-10-13,18.482149049644168,44.96718816327791,16.89576559363062,48.40183094674901,234.43737473455067
2020-10-14,25.883172064845766,71.11236518130188,21.151110878253938,54.101506784692596,212.75489640864535
2020-10-15,22.809918677350325,52.30179650292622,12.01512856639463,17.532349401175132,1000.0
2020-10-16,13.773004801794063,56.571001269899725,3.0484781626528097,87.76873879228513,1000.0
2020-10-17,17.918777496427246,45.08475938087231,12.93889627487765,46.71516029935936,241.8342102604722
2020-10-18,,21.564995118070343,19.567368660087034,,1000.0
2020-10-19,14.106352430557884,57.13458356099746,17.688149514749398,33.27816659560747,329.79155325960215
2020-10-20,28.496020970210246,96.18923132419374,17.140931239052883,56.16019804434682,
2020-10-21,23.570154859650472,71.76906431847036,13.6000334906276,23.943104729505094,832.1785780190821
2020-10-22,13.070904047393459,59.71109430398408,8.604846318901068,59.04135676519342,170.73995998200087
2020-10-23,28.995998754332508,56.05663756187599,17.576471608122336,42.88051831228334,153.8033263555527
2020-10-24,23.072995208766095,60.33698839218069,10.828590949826875,,27.298348401435113
2020-10-25,28.1286211883896,68.20678672762816,25.920483666902282,63.95948060260195,447.5498930306096
2020-10-26,26.29628841923612,42.28780777036732,17.85253604177258,25.349193775594397,969.1642108204726
2020-10-27,11.710049890779278,76.71482542003308,12.096758487230245,36.310165387744064,543.949044627943
2020-10-28,14.398189598030305,70.73071973161866,11.943073763056859,59.14648562173531,239.5316229848881
2020-10-29,27.47293605123262,70.77278588561902,14.535278966932058,91.96442949093495,1000.0
2020-10-30,26.103702654334647,66.57713608214591,13.80249038989125,47.238353306770364,89.5746268601265
2020-10-31,19.790984060358518,60.294249865409846,20.584168877649773,61.82272235847865,171.08997666610122
2020-11-01,21.17327383308782,70.09291853950229,15.932080848720231,47.8605706028304,108.68950898646219
2020-11-02,32.77664895788425,68.87721200612067,11.34184130545736,88.84491189512599,1000.0
2020-11-03,14.0842861116417,54.68938933588464,24.45220342577891,15.055566660694886,1000.0
2020-11-04,25.47097381170038,51.39597340654649,15.246541657601114,51.89242089338716,107.60286769582757
2020-11-05,17.97807347566106,61.527844428929804,18.844198379844485,17.489119328758783,1000.0
2020-11-06,17.823187967727797,83.23530227242782,11.958867462776205,0.0,1000.0
2020-11-07,30.9877685198719,41.41339386519149,16.815578138722618,55.94924106235633,504.8827778526235
2020-11-08,28.2541634898803,37.9871210137134,16.555549955715975,52.789955922949176,562.9016458992984
